"LOCUSTAG","GENE","EXP_70_TestInt","EXP_70_CntlInt","EXP_71_TestInt","EXP_71_CntlInt","EXP_72_TestInt","EXP_72_CntlInt","EXP_73_TestInt","EXP_73_CntlInt","EXP_74_TestInt","EXP_74_CntlInt","EXP_75_TestInt","EXP_75_CntlInt","EXP_76_TestInt","EXP_76_CntlInt","EXP_77_TestInt","EXP_77_CntlInt","EXP_78_TestInt","EXP_78_CntlInt","EXP_79_TestInt","EXP_79_CntlInt","EXP_80_TestInt","EXP_80_CntlInt","mean_exp","stdev_exp","RSD"
"b3574","yiaJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3575","yiaK",738.268,1031.122,2673.474,1731.132,6405.076,1023.29,5166.602,1648.571,918.095,595.311,1258.073,1213.535,156.39,153.384,627.512,500.248,1108.966,1017.632,193.542,229.683,1959.134,1956.419,1468.42995454545,1188.17707706395,0.809147942934564
"b3576","yiaL",1037.216,1521.733,2148.33,1713.82,4275.863,1748.619,1378.611,1265.069,995.654,711.392,1339.984,1278.29,883.447,742.888,279.848,247.537,271.536,262.287,253.616,314.191,1785.98,2188.156,1211.09395454545,829.369007195973,0.684809798680937
"b3577","yiaM",1939.542,1505.994,1544.581,2118.753,4151.739,4832.319,3457.468,4590.705,939.012,1405.629,1766.282,2107.767,371.186,514.847,467.072,658.254,421.094,389.101,295.599,310.511,3078.475,2717.379,1799.24131818182,1222.69891373894,0.679563603494004
"b3578","yiaN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3579","yiaO",3830.986,1951.679,2196.514,4161.823,3771.702,10176.826,3691.522,7643.406,1040.816,2065.822,1997.528,3213.656,554.868,1184.449,666.287,1377.656,555.445,498.863,423.876,515.74,3138.806,3290.292,2634.02554545454,2173.44302317204,0.825141209022319
"b3580","lyxK",1507.038,947.84,1326.124,1831.741,2938.777,3904.711,2564.568,3266.432,1010.252,727.851,1925.477,1616.883,449.912,510.759,382.549,479.205,592.43,517.53,456.826,445.259,2298.537,2293.762,1454.29377272727,871.186263242419,0.599044209347512
"b3581","yiaQ",1963.892,2094.659,2380.419,2678.111,3737.868,3902.005,2688.34,3710.763,1195.584,1527.017,1919.48,2577.041,523.302,623.61,484.046,535.595,848.047,720.073,460.003,536.153,2962.296,3316.625,1881.13313636364,968.598029068204,0.514901370001154
"b3582","yiaR",2072.994,1307.414,1424.263,2388.684,3052.975,5603.063,3117.124,4932.147,1036.497,1168.547,1904.901,2340.336,423.289,627.947,468.693,680.995,615.024,554.675,316.816,338.849,2577.935,2535.404,1794.93509090909,1249.12905423559,0.695918788686078
"b3583","yiaS",4280.311,2048.71,2440.566,5032.292,5049.763,10513.825,5049.763,11927.466,1357.748,1784.124,2576.148,3883.118,404.922,845.992,618.444,920.006,532.08,541.381,326.174,375.977,3242.745,3167.217,3041.76236363636,2818.68341418711,0.926661282907528
"b3584","yiaT",2705.163,2211.026,2766.795,3550.976,5963.733,7211.082,3974.341,5663.586,1698.446,2445.646,2866.352,3588.089,1041.177,1281.84,928.656,1393.986,974.488,983.308,502.507,651.219,1282.284,1062.686,2488.51754545455,1593.18879804691,0.640216019757216
"b3585","yiaU",2948.979,1710.26,2214.093,3674.927,4680.672,8998.695,4881.132,10050.642,1092.941,1148.87,2589.576,2559.24,854.538,907.026,1112.431,1303.794,568.296,597.792,555.252,415.585,3981.234,2337.904,2690.17631818182,2322.21712092963,0.863221159607532
"b3586","yiaV",2127.583,2799.59,2858.416,2423.708,11473.357,3832.314,6594.283,5018.359,400.734,376.759,882.529,909.229,1087.274,1528.075,980.586,849.518,838.112,777.662,1020.811,817.174,3383.968,1597.389,2389.88318181818,2226.77491975617,0.931750529355195
"b3587","yiaW",1743.173,1309.227,3550.976,4770.749,3212.543,4097.42,3269.83,3301.715,931.88,1416.387,774.435,846.285,675.822,667.905,586.302,643.814,277.915,275.422,417.172,481.536,2772.554,2983.934,1773.04527272727,1223.57953231147,0.690100558137117
"b3588","aldB",2510.919,1562.889,1279.62,2557.467,4507.151,5930.755,3766.477,5669.477,898.267,1168.952,1589.106,2709.855,539.695,954.102,547.608,840.439,1013.057,1153.258,487.075,466.586,3771.702,3437.157,2152.80063636364,1436.73763598329,0.667380718732103
"b3589","yiaY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3590","selB",3002.607,3069.951,3864.323,3285.734,6413.962,6742.183,6116.54,5291.643,1269.461,1584.707,2798.62,2839.655,735.713,917.141,755.611,804.808,2440.566,2142.382,1575.943,1160.073,4205.32,3249.495,2921.20172727273,1375.7031452238,0.470937399625657
"b3591","selA",5315.538,3285.734,4292.195,5620.567,8192,10734.743,8121.328,13349.518,935.439,1336.737,2800.561,2763.92,806.762,1562.889,774.972,1370.038,3178.213,3411.05,2374.651,997.726,4757.54,3425.265,4063.97209090909,2849.10767401255,0.701064773644945
"b3592","yibF",2308.116,2067.254,3225.931,3255.131,5982.364,7380.485,5724.762,6548.733,730.378,976.516,1692.57,2124.636,730.125,1011.303,713.614,780.903,582.656,553.907,440.653,342.628,2625.725,2548.619,2379.4095,1816.93810383549,0.763608829768683
"b3593","rhsA",2854.456,1637.183,1865.698,5129.136,5605.005,10096.027,6003.133,9558.046,1041.538,1752.866,751.954,1002.579,704.033,594.899,648.067,688.828,869.776,864.367,691.219,609.296,3280.045,3807.161,2729.78690909091,2547.55870625609,0.933244531934727
"b3594","yibA",563.394,997.38,1504.429,1687.884,17517.387,1991.307,12416.75,3763.867,901.073,736.479,1774.258,1697.27,1172.604,1238.605,503.553,317.365,479.704,487.075,609.507,767.754,4233.103,5990.663,2788.7005,3500.20145061723,1.25513709723121
"b3595","yibJ",6110.184,2078.029,2144.611,5702.979,4800.603,12477.143,5547.031,12233.079,1266.824,3033.989,2593.168,3414.598,2193.471,2277.129,1548.87,1744.986,1358.219,1316.507,1048.419,819.159,5091.941,5191.731,3817.84863636364,2902.49888128769,0.760244618826014
"b3596","yibG",522.396,970.78,1804.02,2377.122,5994.817,1091.805,4709.963,2966.405,879.171,743.403,1618.005,1515.943,1361.518,1883.238,596.55,640.698,988.091,916.188,463.363,543.449,2817.11,3276.637,1758.21236363636,1139.86889908053,0.648311274937823
"b3597","yibH",3676.201,3285.734,5585.613,6116.54,15034.612,2698.609,12085.588,4990.608,1127.178,661.455,1910.852,1526.487,621.237,616.946,1031.48,1330.267,658.71,670.224,678.874,801.745,1028.981,1098.257,3056.19081818182,3023.68793385484,0.989364903482591
"b3598","yibI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3599","mtlA",6063.773,2948.979,3940.055,6030.241,5102.54,12373.791,5622.515,10333.204,951.131,1616.323,2250.453,2801.532,522.215,1381.002,599.452,1533.38,1798.402,1857.955,900.761,1049.146,5863.312,4230.17,3625.92418181818,2762.8281094869,0.761965217954863
"b3600","mtlD",1317.42,2603.975,3493.603,1902.262,5895.915,4700.179,4195.131,3367.588,417.028,500.768,1451.169,1809.029,474.413,646.273,451.318,628.601,2447.342,2558.354,1107.046,1162.891,4373.28,4493.114,2272.57722727273,1360.62817773859,0.598715925430379
"b3601","mtlR",1062.686,3170.512,3188.142,1538.704,7431.821,1823.507,3708.191,2358.248,634.291,654.841,2057.248,1750.438,880.696,666.98,510.759,544.769,822.003,1002.231,586.099,599.244,3008.857,2454.137,1838.83654545455,1404.33106344969,0.763706304903001
"b3602","yibL",1169.763,1700.803,2100.475,1532.318,11589.253,1672.163,15398.477,3419.335,1134.625,763.244,1511.222,1680.296,464.972,362.792,303.279,278.88,401.986,381.886,496.793,596.137,1262.878,1837.464,2275.41095454545,2241.87198175107,0.985260256953855
"b3603","lldP",5109.619,5693.105,8126.96,7452.455,6281.964,8107.267,6156.949,5857.219,1883.238,2043.746,3649.543,3801.887,678.874,1254.59,759.813,1684.962,765.363,785.79,497.309,530.791,3215.885,3628.104,3543.88331818182,2207.9356644853,0.623027189737748
"b3604","lldR",3392.187,8952.035,9219.674,3900.653,14437.166,11734.754,12814.593,7406.109,1723.947,1520.679,3202.538,3548.516,453.513,556.794,570.863,693.139,1211.014,1164.908,559.696,680.051,2960.243,2684.616,4244.89490909091,3604.46548804127,0.849129499135989
"b3605","lldD",8825.731,8104.458,9187.776,7785.101,17462.833,27592.719,13844.257,26158.642,1675.063,1848.321,3491.182,5002.73,527.856,1418.352,745.467,1412.466,1276.962,1184.038,694.822,463.203,4216.996,3891.202,6673.18986363636,7254.6184197158,1.08712902943879
"b3606","yibK",1359.16,2424.548,2961.269,1589.106,6665.512,3353.612,5466.872,3520.342,888.052,779.011,1471.937,1587.455,748.314,545.146,340.379,411.572,889.284,863.169,601.741,541.568,2690.204,2810.284,1932.20622727273,1314.85766148978,0.680495509708444
"b3607","cysE",3155.166,4674.188,5446.071,3413.415,8722.343,8065.23,9280.585,4945.841,1522.789,1386.758,2622.087,2552.155,693.619,782.529,827.434,968.427,1533.912,1251.116,1240.753,920.963,3727.519,3585.603,3241.75013636364,1943.17409770752,0.599421305149456
"b3608","gpsA",4772.402,6011.461,7228.597,4230.17,15559.413,13762.93,13038.588,8998.695,1784.742,1872.176,3152.979,3525.226,669.992,890.209,784.973,1052.424,4247.8,3339.694,1814.681,1331.189,4176.272,3299.427,4797.45636363636,3495.81981453673,0.728681940920662
"b3609","secB",2006.548,7431.821,10187.412,2577.041,17823.586,5512.534,13606.421,3885.811,2246.557,1075.282,3159.543,1940.886,939.338,563.589,820.864,515.204,5030.549,3944.154,3081.677,2419.511,4111.645,3871.025,4397.77263636364,3485.46516209375,0.792552378282057
"b3610","grxC",3057.21,5792.619,7566.97,2229.493,16096.953,6569.191,13197.71,4182.066,1847.681,1826.037,3492.393,2411.976,986.38,765.363,836.951,579.635,1407.091,1215.64,1495.073,1410.509,1032.195,1231.755,3601.40413636364,3208.60471312837,0.890931589912627
"b3611","yibN",2003.768,3767.783,5459.299,2465.219,11561.172,4491.557,10012.399,3903.358,1267.702,1063.055,1872.825,1529.665,708.93,724.328,685.494,668.6,2635.754,2161.774,941.293,908.599,4006.148,3945.521,3035.64740909091,2170.53655849247,0.715016029856539
"b3612","gpmM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3613","envC",3605.541,3902.005,5157.657,5013.144,10110.032,7334.587,8767.805,8695.179,1959.813,2351.719,3023.492,5007.935,697.718,732.914,973.138,785.518,1826.037,1802.146,1133.839,1190.21,906.712,1118.617,3458.89809090909,2365.00658155629,0.683745666798384
"b3614","yibQ",2080.191,3815.086,2679.039,2673.474,10794.434,1219.437,9974.301,2445.646,1089.915,606.347,2196.514,1227.068,1156.861,1257.201,673.251,439.89,2584.196,2490.984,590.175,628.165,2837.687,2634.841,2549.75922727273,1950.18082637524,0.764849012218769
"b3615","yibD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3616","tdh",5046.264,4908.274,6560.09,5079.603,13644.198,11378.32,12178.088,8939.634,3682.577,2820.04,6642.451,3196.993,5326.603,1662.34,3788.734,1766.282,1595.729,1654.294,2414.485,1826.037,4440.48,4192.224,5124.71545454546,2683.06973998703,0.523554871247971
"b3617","kbl",3275.501,5222.41,7424.098,5042.768,13849.056,9387.335,14115.572,5869.411,5041.02,3255.131,8475.014,3046.633,6135.648,1201.816,4566.902,1544.581,3974.341,3721.065,2541.563,2439.72,4747.657,4541.647,5428.13131818182,2273.69489883865,0.418872493232208
"b3618","yibB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3619","rfaD",5750.613,6323.467,8129.777,5297.148,16566.716,10484.715,13873.075,11206.126,2814.182,2777.363,4541.647,3888.505,2248.894,913.335,1983.73,1493.002,5822.811,5317.381,2488.395,2761.048,1059.377,1279.177,5319.11290909091,3372.42985664102,0.634021107331111
"b3620","rfaF",4157.498,4719.767,6838.67,5974.077,13729.581,10786.955,10601.641,7352.402,1771.186,1467.861,3455.072,3168.315,1260.692,892.68,1358.689,911.438,2769.673,3161.733,1377.656,1192.687,1097.496,1168.142,4055.17777272727,3044.34865661643,0.7507312446549
"b3621","rfaC",3761.259,4417.456,5851.132,7001.751,14407.176,8572.498,11433.663,11853.291,1877.374,2569.906,3174.91,4937.277,1369.563,1113.202,1312.862,875.219,2883.29,2564.568,1627.566,1443.645,1128.742,1091.049,4330.33631818182,3248.97790363108,0.750283041524875
"b3622","rfaL",1772.414,4166.153,7198.597,3739.164,10134.589,3229.287,17854.499,3200.319,1586.355,730.378,3575.675,2285.034,1486.29,599.867,1250.249,499.382,3306.296,2882.29,1484.746,1155.259,7619.602,5802.665,3889.05045454545,2180.78123043969,0.560749019825863
"b3623","waaU",1891.087,1718.578,4069.117,3500.875,4151.739,4913.38,5716.831,4138.809,2059.388,1398.825,3065.698,2751.495,1176.675,606.137,997.38,698.444,538.387,505.476,437.003,374.936,2844.58,4445.1,2363.63363636364,1260.13151290544,0.533133178305969
"b3624","rfaZ",1451.672,1708.483,3717.198,3143.16,4311.577,3147.52,4664.478,3398.07,1746.802,959.075,2906.365,2190.432,1257.637,553.14,541.568,387.217,1469.898,1323.828,761.658,563.784,4990.608,4485.335,2258.15931818182,1182.0289163131,0.523447972335637
"b3625","rfaY",811.811,830.019,3227.05,2191.951,6472.018,4494.672,6881.465,4352.112,1989.927,935.439,3060.39,1611.848,1556.943,771.488,1385.317,665.364,1794.666,1287.628,926.405,728.356,1164.908,972.8,2186.93531818182,1322.70969635258,0.604823419035665
"b3626","rfaJ",2118.753,2109.96,1231.755,1308.32,3972.964,4904.873,5758.59,4693.668,1747.407,1213.535,3930.508,2697.673,1677.969,837.241,1519.099,1040.456,1586.905,1216.061,871.889,671.852,1809.656,1067.855,2181.22677272727,1039.18046272955,0.476420185064126
"b3627","rfaI",1332.112,1995.452,2259.832,1472.447,11319.323,3815.086,6774.975,3396.893,746.76,533.558,2566.346,1454.694,1518.572,853.649,1253.286,581.849,2899.322,1995.452,1312.862,1225.793,1661.764,1158.065,2369.45872727273,2050.38126236088,0.865337403332148
"b3628","rfaB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3629","rfaS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b3630","rfaP",3166.12,3654.606,4431.256,5157.657,7400.977,9772.419,7060.233,8104.458,2853.467,2645.821,5035.782,3912.839,2947.957,1303.794,2621.179,1895.023,2589.576,2338.714,1292.098,1099.399,5410.327,5924.592,4119.01336363636,1837.84977479194,0.446186892962502
"b3631","rfaG",5671.442,3733.984,4675.808,7522.518,9299.903,9939.792,7352.402,11175.099,2296.148,4510.276,3732.69,5587.55,2306.517,1128.742,2089.584,1898.968,3019.303,2382.07,1326.584,1100.925,4616.232,4568.485,4542.501,2392.76030939599,0.526749539382817
"b3632","rfaQ",4334.05,3749.545,4674.188,5742.646,8469.141,13493.715,7248.667,9731.861,2370.54,3904.711,3971.587,4558.995,2729.65,1674.483,2146.842,2140.897,2325.782,2138.673,1330.267,1327.504,1509.129,1155.659,4124.02418181818,2720.69571233682,0.659718661285184
"b3633","waaA",5308.174,3580.636,4716.497,6601.142,9238.866,14052.118,7693.903,15355.842,1455.703,1687.299,2704.226,3418.15,1046.241,1096.736,1105.896,1156.06,2012.817,2264.536,955.757,1037.935,1201.816,1054.98,4033.87863636363,3779.95168344181,0.937051414826221
"b3634","coaD",2673.474,4227.239,5457.407,4830.645,6378.493,4485.335,4613.033,3876.395,1897.652,1336.274,3142.071,1987.171,1302.89,618.444,1305.602,664.212,812.655,896.09,552.948,562.224,1053.884,999.11,2439.69309090909,1566.88958773873,0.642248647412805
"b3635","mutM",2537.162,4411.336,5023.58,2723.979,9654.595,9222.87,8062.436,7734.005,2903.344,1264.63,4995.8,2587.781,1954.386,616.305,2051.552,860.78,2123.164,1972.76,876.737,685.019,1172.604,961.072,3381.63168181818,2393.41122406495,0.707768157287342
"b3636","rpmG",957.746,6040.7,8309.235,1551.556,16780.522,2387.856,10783.217,1608.5,6658.585,1266.824,9377.58,1641.729,4587.524,402.404,4608.24,378.986,2649.492,2235.683,1906.882,2046.581,3883.118,4098.84,4280.08181818182,3463.22957337828,0.80915032013324
